time,num_bacteria,initial_num_phage,initial_num_antibiotic,mean_resistance
16,3,4,4,0.6916445363208744
17,3,4,4,0.6854030447325691
18,3,4,4,0.6854030447325691
19,3,4,4,0.6854030447325691
20,3,4,4,0.8101825106384911
0,4,4,5,0.43297899897692654
1,4,4,5,0.43297899897692654
2,4,4,5,0.43297899897692654
3,4,4,5,0.43297899897692654
4,4,4,5,0.43297899897692654
5,4,4,5,0.43297899897692654
6,4,4,5,0.43297899897692654
7,4,4,5,0.43297899897692654
8,4,4,5,0.43297899897692654
9,4,4,5,0.43297899897692654
10,4,4,5,0.43297899897692654
11,3,4,5,0.5131786859448398
12,3,4,5,0.5131786859448398
13,3,4,5,0.49956269406729853
14,3,4,5,0.49956269406729853
15,3,4,5,0.49956269406729853
16,3,4,5,0.49956269406729853
17,3,4,5,0.49956269406729853
18,3,4,5,0.5521589563275326
19,2,4,5,0.4210958746058632
20,1,4,5,0.0
0,4,5,1,0.7245255600731767
1,4,5,1,0.7245255600731767
2,4,5,1,0.7245255600731767
3,4,5,1,0.7245255600731767
4,4,5,1,0.7245255600731767
5,4,5,1,0.7994216742414415
6,4,5,1,0.7994216742414415
7,4,5,1,0.7994216742414415
8,4,5,1,0.7994216742414415
9,4,5,1,0.7994216742414415
10,4,5,1,0.7994216742414415
11,4,5,1,0.7994216742414415
12,4,5,1,0.7994216742414415
13,4,5,1,0.8330938032196882
14,4,5,1,0.8499761477382399
15,4,5,1,0.8499761477382399
16,4,5,1,0.8039094028750391
17,4,5,1,0.9487058346515289
18,4,5,1,0.9487058346515289
19,4,5,1,0.9487058346515289
20,4,5,1,0.9487058346515289
0,4,5,2,0.5252422510516404
1,4,5,2,0.5252422510516404
2,4,5,2,0.5252422510516404
3,4,5,2,0.5252422510516404
4,4,5,2,0.5252422510516404
5,4,5,2,0.5252422510516404
6,4,5,2,0.5366562024915652
7,4,5,2,0.5366562024915652
8,4,5,2,0.5366562024915652
9,4,5,2,0.5366562024915652
10,4,5,2,0.5366562024915652
11,4,5,2,0.5366562024915652
12,4,5,2,0.5366562024915652
13,4,5,2,0.6035616495025552
14,4,5,2,0.6077393531238607
15,4,5,2,0.6077393531238607
16,4,5,2,0.6077393531238607
17,4,5,2,0.7338164370424606
18,4,5,2,0.7338164370424606
19,4,5,2,0.7338164370424606
20,4,5,2,0.6682920592030391
0,4,5,3,0.6977739239572578
1,4,5,3,0.6977739239572578
2,4,5,3,0.68172250481966
3,4,5,3,0.68172250481966
4,4,5,3,0.601928120823352
5,4,5,3,0.601928120823352
6,4,5,3,0.601928120823352
7,4,5,3,0.601928120823352
8,4,5,3,0.6396431568852128
9,4,5,3,0.6396431568852128
10,4,5,3,0.6396431568852128
11,4,5,3,0.6396431568852128
12,4,5,3,0.5458040874156272
13,4,5,3,0.5458040874156272
14,4,5,3,0.5458040874156272
15,4,5,3,0.5458040874156272
16,4,5,3,0.5458040874156272
17,4,5,3,0.6365911983576551
18,4,5,3,0.6365911983576551
19,4,5,3,0.6365911983576551
20,4,5,3,0.6365911983576551
0,4,5,4,0.6134040355340526
1,4,5,4,0.6134040355340526
2,4,5,4,0.6134040355340526
3,4,5,4,0.5960146651726732
4,4,5,4,0.5960146651726732
5,4,5,4,0.5960146651726732
6,4,5,4,0.5960146651726732
7,4,5,4,0.579060614342627
8,4,5,4,0.579060614342627
9,4,5,4,0.579060614342627
10,4,5,4,0.579060614342627
11,4,5,4,0.6106279142744351
12,4,5,4,0.6106279142744351
13,4,5,4,0.6106279142744351
14,4,5,4,0.6106279142744351
15,4,5,4,0.6106279142744351
16,4,5,4,0.6106279142744351
17,4,5,4,0.6106279142744351
18,4,5,4,0.5783608443816451
19,4,5,4,0.7012673232291421
20,4,5,4,0.6389738999508165
0,4,5,5,0.4411158392853037
1,4,5,5,0.4411158392853037
2,4,5,5,0.4411158392853037
3,4,5,5,0.46917463163131795
4,4,5,5,0.6408325801917056
5,4,5,5,0.6408325801917056
6,4,5,5,0.6408325801917056
7,4,5,5,0.6408325801917056
8,4,5,5,0.6408325801917056
9,4,5,5,0.5143617814638661
10,4,5,5,0.4281328926323728
11,4,5,5,0.4281328926323728
12,4,5,5,0.4281328926323728
13,4,5,5,0.4281328926323728
14,4,5,5,0.4281328926323728
15,4,5,5,0.4281328926323728
16,4,5,5,0.4281328926323728
17,4,5,5,0.4281328926323728
18,4,5,5,0.4281328926323728
19,4,5,5,0.4281328926323728
20,4,5,5,0.4281328926323728
0,5,1,1,0.6096630409066051
1,5,1,1,0.5095865604576976
2,5,1,1,0.5095865604576976
3,5,1,1,0.5474729098303746
4,5,1,1,0.5474729098303746
5,5,1,1,0.5474729098303746
6,5,1,1,0.5474729098303746
7,5,1,1,0.5474729098303746
8,5,1,1,0.5474729098303746
9,5,1,1,0.5474729098303746
10,5,1,1,0.5474729098303746
11,5,1,1,0.5402963974085824
12,5,1,1,0.5875352336973887
13,5,1,1,0.5875352336973887
14,5,1,1,0.5875352336973887
15,5,1,1,0.5875352336973887
16,5,1,1,0.5875352336973887
17,5,1,1,0.5875352336973887
18,5,1,1,0.6196854887752904
19,5,1,1,0.6196854887752904
20,5,1,1,0.6196854887752904
0,5,1,2,0.4070225380102926
1,5,1,2,0.26653401248440334
2,5,1,2,0.26653401248440334
3,5,1,2,0.26653401248440334
4,5,1,2,0.2908612794295021
5,5,1,2,0.2908612794295021
6,5,1,2,0.2908612794295021
7,5,1,2,0.2908612794295021
8,5,1,2,0.2908612794295021
9,5,1,2,0.2908612794295021
10,5,1,2,0.2908612794295021
11,5,1,2,0.2908612794295021
12,5,1,2,0.2908612794295021
13,5,1,2,0.2908612794295021
14,5,1,2,0.2908612794295021
15,5,1,2,0.1465936800357653
16,5,1,2,0.1465936800357653
17,5,1,2,0.1465936800357653
18,5,1,2,0.07810153655603853
19,5,1,2,0.07810153655603853
20,5,1,2,0.07810153655603853
0,5,1,3,0.535947085034152
1,5,1,3,0.535947085034152
2,5,1,3,0.5532040142017894
3,4,1,3,0.36807816238775093
4,4,1,3,0.6109767993768956
5,4,1,3,0.6109767993768956
6,4,1,3,0.6109767993768956
7,4,1,3,0.6109767993768956
8,4,1,3,0.6109767993768956
9,4,1,3,0.8011775868032843
10,4,1,3,0.8011775868032843
11,4,1,3,0.8011775868032843
12,4,1,3,0.8011775868032843
13,4,1,3,0.8011775868032843
14,4,1,3,0.6805705850438513
15,4,1,3,0.6805705850438513
16,4,1,3,0.6805705850438513
17,4,1,3,0.6805705850438513
18,4,1,3,0.680978140879049
19,4,1,3,0.680978140879049
20,4,1,3,0.680978140879049
0,5,1,4,0.5698421922602946
1,5,1,4,0.564584243700964
2,5,1,4,0.564584243700964
3,5,1,4,0.564584243700964
4,5,1,4,0.564584243700964
5,5,1,4,0.564584243700964
6,5,1,4,0.564584243700964
7,5,1,4,0.5561754905402236
8,4,1,4,0.44120660118493643
9,4,1,4,0.5436257774393741
10,4,1,4,0.5436257774393741
11,4,1,4,0.5436257774393741
12,4,1,4,0.5436257774393741
13,4,1,4,0.4605884068041143
14,4,1,4,0.5946297977508443
15,4,1,4,0.5946297977508443
16,4,1,4,0.5946297977508443
17,4,1,4,0.5946297977508443
18,4,1,4,0.5484400326046424
19,4,1,4,0.5484400326046424
20,4,1,4,0.5484400326046424
0,5,1,5,0.4610926423496619
1,5,1,5,0.4610926423496619
2,5,1,5,0.3892028237150472
3,5,1,5,0.3892028237150472
4,5,1,5,0.364782044518382
5,5,1,5,0.364782044518382
6,5,1,5,0.364782044518382
7,5,1,5,0.3462910433940545
8,5,1,5,0.3462910433940545
9,5,1,5,0.3339372100528221
10,5,1,5,0.3339372100528221
11,5,1,5,0.3339372100528221
12,5,1,5,0.3339372100528221
13,4,1,5,-0.039538437450741495
14,3,1,5,-0.04037783729730445
15,3,1,5,-0.05271791660098866
16,3,1,5,-0.05271791660098866
17,3,1,5,-0.05271791660098866
18,3,1,5,-0.05271791660098866
19,3,1,5,-0.05271791660098866
20,3,1,5,-0.05271791660098866
0,5,2,1,0.4267296103925231
1,5,2,1,0.4267296103925231
2,5,2,1,0.4267296103925231
3,5,2,1,0.4267296103925231
4,5,2,1,0.4267296103925231
5,5,2,1,0.4267296103925231
6,5,2,1,0.4267296103925231
7,5,2,1,0.4267296103925231
8,5,2,1,0.4267296103925231
9,5,2,1,0.4267296103925231
10,5,2,1,0.4267296103925231
11,5,2,1,0.4267296103925231
12,5,2,1,0.4267296103925231
13,5,2,1,0.5142403061241229
14,5,2,1,0.4310358162082414
15,5,2,1,0.4310358162082414
16,3,2,1,0.40622200345746057
17,3,2,1,0.5049467796281181
18,3,2,1,0.5049467796281181
19,3,2,1,0.5049467796281181
20,3,2,1,0.5049467796281181
0,5,2,2,0.5052682111915067
1,5,2,2,0.5052682111915067
2,5,2,2,0.5052682111915067
3,5,2,2,0.5052682111915067
4,5,2,2,0.5052682111915067
5,5,2,2,0.4832757136568799
6,5,2,2,0.4832757136568799
7,5,2,2,0.4690036355993493
8,5,2,2,0.4690036355993493
9,5,2,2,0.4690036355993493
10,5,2,2,0.4690036355993493
11,5,2,2,0.4690036355993493
12,5,2,2,0.4690036355993493
13,5,2,2,0.4690036355993493
14,5,2,2,0.4690036355993493
15,5,2,2,0.4614226121886566
16,5,2,2,0.4614226121886566
17,5,2,2,0.4614226121886566
18,5,2,2,0.4614226121886566
19,4,2,2,0.3234403571842226
20,4,2,2,0.36750504632970166
0,5,2,3,0.30827712498291526
1,5,2,3,0.36526286278480663
2,5,2,3,0.36526286278480663
3,4,2,3,0.4327778173441972
4,4,2,3,0.4327778173441972
5,4,2,3,0.4327778173441972
6,4,2,3,0.4327778173441972
7,4,2,3,0.3235538557090194
8,4,2,3,0.3235538557090194
9,4,2,3,0.3235538557090194
10,4,2,3,0.3235538557090194
11,4,2,3,0.3235538557090194
12,4,2,3,0.24200488812808377
13,4,2,3,0.24200488812808377
14,4,2,3,0.24200488812808377
15,4,2,3,0.24200488812808377
16,4,2,3,0.36508709669331585
17,4,2,3,0.36508709669331585
18,3,2,3,0.20083527711645732
19,3,2,3,0.15594790354887073
20,3,2,3,0.15594790354887073
0,5,2,4,0.5051197932159699
1,5,2,4,0.43732696910422186
2,5,2,4,0.4119024642725574
3,5,2,4,0.4119024642725574
4,5,2,4,0.4119024642725574
5,5,2,4,0.42611723066703655
6,4,2,4,0.5416677504434292
7,4,2,4,0.5416677504434292
8,4,2,4,0.5416677504434292
9,4,2,4,0.5416677504434292
10,4,2,4,0.5416677504434292
11,4,2,4,0.5416677504434292
12,4,2,4,0.5416677504434292
13,4,2,4,0.5416677504434292
14,4,2,4,0.5416677504434292
15,4,2,4,0.5395428597420524
16,4,2,4,0.5395428597420524
17,4,2,4,0.5395428597420524
18,4,2,4,0.5395428597420524
19,4,2,4,0.5395428597420524
20,4,2,4,0.5395428597420524
0,5,2,5,0.4531765850317916
1,5,2,5,0.4531765850317916
2,5,2,5,0.42278383620431254
3,5,2,5,0.42278383620431254
4,5,2,5,0.42278383620431254
5,5,2,5,0.29555817643569526
6,5,2,5,0.29555817643569526
7,5,2,5,0.29555817643569526
8,5,2,5,0.29555817643569526
9,5,2,5,0.2948636298188298
10,5,2,5,0.2948636298188298
11,5,2,5,0.2948636298188298
12,5,2,5,0.2948636298188298
13,5,2,5,0.2948636298188298
14,5,2,5,0.2948636298188298
15,5,2,5,0.2948636298188298
16,5,2,5,0.12087170362286914
17,5,2,5,0.12087170362286914
18,5,2,5,0.052522632337979894
19,5,2,5,0.052522632337979894
20,5,2,5,0.052522632337979894
0,5,3,1,0.46522951639649984
1,5,3,1,0.46522951639649984
2,5,3,1,0.5837895562509068
3,5,3,1,0.5837895562509068
4,5,3,1,0.5837895562509068
5,5,3,1,0.615282693939346
6,5,3,1,0.615282693939346
7,5,3,1,0.615282693939346
8,5,3,1,0.615282693939346
9,5,3,1,0.615282693939346
10,5,3,1,0.6029451085062085
11,5,3,1,0.6029451085062085
12,5,3,1,0.6029451085062085
13,5,3,1,0.6029451085062085
14,4,3,1,0.5183950743263185
15,4,3,1,0.7513232187707068
16,4,3,1,0.7513232187707068
17,4,3,1,0.7513232187707068
18,4,3,1,0.7513232187707068
19,4,3,1,0.7513232187707068
20,4,3,1,0.7513232187707068
0,5,3,2,0.4886845528698882
1,5,3,2,0.4886845528698882
2,5,3,2,0.4886845528698882
3,5,3,2,0.5302818133513553
4,5,3,2,0.5302818133513553
5,5,3,2,0.5185989496244496
6,5,3,2,0.4748815593400194
7,5,3,2,0.4748815593400194
8,5,3,2,0.4748815593400194
9,5,3,2,0.5163362122102915
10,5,3,2,0.5163362122102915
11,5,3,2,0.5235123841703936
12,5,3,2,0.510962228777031
13,5,3,2,0.479820845056396
14,4,3,2,0.5086798069964609
15,4,3,2,0.5086798069964609
16,4,3,2,0.5086798069964609
17,4,3,2,0.5086798069964609
18,4,3,2,0.5086798069964609
19,4,3,2,0.5263142959794342
20,3,3,2,0.39431611257591515
0,5,3,3,0.6123810569842582
1,5,3,3,0.5506759090297413
2,5,3,3,0.5506759090297413
3,5,3,3,0.5506759090297413
4,5,3,3,0.5506759090297413
5,5,3,3,0.5882158576034471
6,5,3,3,0.5882158576034471
7,5,3,3,0.5882158576034471
8,5,3,3,0.5882158576034471
9,5,3,3,0.5882158576034471
10,5,3,3,0.5882158576034471
11,5,3,3,0.5882158576034471
12,5,3,3,0.5882158576034471
13,5,3,3,0.6655171392743349
14,5,3,3,0.6655171392743349
15,5,3,3,0.66833089529558
16,5,3,3,0.66833089529558
17,5,3,3,0.7173237321078719
18,5,3,3,0.7173237321078719
19,5,3,3,0.7173237321078719
20,5,3,3,0.7173237321078719
0,5,3,4,0.6192599684692393
1,5,3,4,0.5828400111979011
2,5,3,4,0.5828400111979011
3,5,3,4,0.5828400111979011
4,5,3,4,0.5834429690668222
5,5,3,4,0.6250403807662108
6,5,3,4,0.5985842681847018
7,5,3,4,0.5985842681847018
8,5,3,4,0.7136231286757988
9,5,3,4,0.7136231286757988
10,5,3,4,0.7136231286757988
11,5,3,4,0.7136231286757988
12,5,3,4,0.7136231286757988
13,4,3,4,0.5554980927043653
14,4,3,4,0.7180819985781048
15,4,3,4,0.7180819985781048
16,4,3,4,0.7180819985781048
17,4,3,4,0.7180819985781048
18,4,3,4,0.7180819985781048
19,4,3,4,0.7180819985781048
20,4,3,4,0.7180819985781048
0,5,3,5,0.31554410002970745
1,5,3,5,0.31554410002970745
2,5,3,5,0.31554410002970745
3,5,3,5,0.31554410002970745
4,5,3,5,0.323206786848117
5,5,3,5,0.323206786848117
6,5,3,5,0.323206786848117
7,5,3,5,0.323206786848117
8,5,3,5,0.323206786848117
9,5,3,5,0.323206786848117
10,5,3,5,0.323206786848117
11,5,3,5,0.323206786848117
12,5,3,5,0.323206786848117
13,5,3,5,0.3368586039285609
14,5,3,5,0.3615819678998831
15,5,3,5,0.3703993156135574
16,5,3,5,0.3703993156135574
17,5,3,5,0.3703993156135574
18,5,3,5,0.3703993156135574
19,5,3,5,0.3703993156135574
20,5,3,5,0.3703993156135574
0,5,4,1,0.6038415298814412
1,5,4,1,0.6038415298814412
2,5,4,1,0.6038415298814412
3,5,4,1,0.6038415298814412
4,5,4,1,0.6357654357173966
5,5,4,1,0.6357654357173966
6,5,4,1,0.6357654357173966
7,5,4,1,0.6357654357173966
8,5,4,1,0.680531306905413
9,5,4,1,0.680531306905413
10,5,4,1,0.680531306905413
11,5,4,1,0.680531306905413
12,5,4,1,0.680531306905413
13,5,4,1,0.680531306905413
14,5,4,1,0.680531306905413
15,5,4,1,0.680531306905413
16,5,4,1,0.680531306905413
17,5,4,1,0.680531306905413
18,5,4,1,0.680531306905413
19,5,4,1,0.680531306905413
20,5,4,1,0.680531306905413
0,5,4,2,0.5158587734022154
1,5,4,2,0.5158587734022154
2,5,4,2,0.5158587734022154
3,5,4,2,0.45629241224064054
4,5,4,2,0.45629241224064054
5,5,4,2,0.45629241224064054
6,5,4,2,0.45629241224064054
7,5,4,2,0.45629241224064054
8,5,4,2,0.4754433033098035
9,5,4,2,0.4754433033098035
10,5,4,2,0.4754433033098035
11,5,4,2,0.4754433033098035
12,5,4,2,0.4754433033098035
13,5,4,2,0.45819906377375413
14,5,4,2,0.5334723269308821
15,5,4,2,0.5334723269308821
16,5,4,2,0.5334723269308821
17,5,4,2,0.5334723269308821
18,5,4,2,0.5334723269308821
19,5,4,2,0.4989614467154203
20,5,4,2,0.4989614467154203
0,5,4,3,0.472296014459807
1,5,4,3,0.472296014459807
2,5,4,3,0.472296014459807
3,5,4,3,0.472296014459807
4,5,4,3,0.472296014459807
5,5,4,3,0.472296014459807
6,5,4,3,0.472296014459807
7,5,4,3,0.3555499900459238
8,5,4,3,0.3555499900459238
9,5,4,3,0.3555499900459238
10,5,4,3,0.3555499900459238
11,5,4,3,0.3555499900459238
12,5,4,3,0.3555499900459238
13,5,4,3,0.3555499900459238
14,4,4,3,0.2919315047583922
15,4,4,3,0.37794051934050754
16,4,4,3,0.37794051934050754
17,4,4,3,0.37794051934050754
18,4,4,3,0.37794051934050754
19,4,4,3,0.37794051934050754
20,4,4,3,0.37794051934050754
0,5,4,4,0.5331101270437694
1,5,4,4,0.49600505429475206
2,5,4,4,0.49600505429475206
3,5,4,4,0.4806784371636466
4,5,4,4,0.4806784371636466
5,5,4,4,0.4806784371636466
6,5,4,4,0.4806784371636466
7,5,4,4,0.4806784371636466
8,5,4,4,0.4806784371636466
9,5,4,4,0.4806784371636466
10,5,4,4,0.4806784371636466
11,5,4,4,0.4806784371636466
12,5,4,4,0.4806784371636466
13,5,4,4,0.4806784371636466
14,5,4,4,0.4806784371636466
15,4,4,4,0.42439177829519736
16,4,4,4,0.42439177829519736
17,4,4,4,0.42439177829519736
18,4,4,4,0.42439177829519736
19,3,4,4,0.3455876330681771
20,3,4,4,0.5117096842464771
0,5,4,5,0.20435467309926042
1,5,4,5,0.3056151732514939
2,5,4,5,0.3056151732514939
3,5,4,5,0.3056151732514939
4,5,4,5,0.3056151732514939
5,5,4,5,0.37347665106129685
6,5,4,5,0.37347665106129685
7,5,4,5,0.4168392696755768
8,5,4,5,0.42321008839353924
9,5,4,5,0.4491372759963837
10,5,4,5,0.4491372759963837
11,5,4,5,0.4491372759963837
12,5,4,5,0.4491372759963837
13,5,4,5,0.4491372759963837
14,5,4,5,0.4491372759963837
15,5,4,5,0.4486564332991991
16,5,4,5,0.4486564332991991
17,5,4,5,0.4486564332991991
18,5,4,5,0.3891746924853013
19,5,4,5,0.44903505464177335
20,5,4,5,0.44903505464177335
0,5,5,1,0.5808641404873853
1,5,5,1,0.5808641404873853
2,4,5,1,0.2330798814875027
3,4,5,1,0.47748024718539944
4,4,5,1,0.47748024718539944
5,4,5,1,0.47748024718539944
6,4,5,1,0.47748024718539944
7,4,5,1,0.47748024718539944
8,4,5,1,0.47748024718539944
9,4,5,1,0.47748024718539944
10,4,5,1,0.47748024718539944
11,4,5,1,0.5581770533404792
12,4,5,1,0.5581770533404792
13,4,5,1,0.504362859481763
14,4,5,1,0.504362859481763
15,4,5,1,0.504362859481763
16,4,5,1,0.504362859481763
17,4,5,1,0.5668660626866798
18,4,5,1,0.6569703334499326
19,4,5,1,0.6569703334499326
20,4,5,1,0.5830518965748924
0,5,5,2,0.41835085539917366
1,4,5,2,0.3227999202271792
2,4,5,2,0.4525988189169666
3,4,5,2,0.4525988189169666
4,4,5,2,0.4525988189169666
5,4,5,2,0.4525988189169666
6,4,5,2,0.4525988189169666
7,4,5,2,0.4525988189169666
8,4,5,2,0.4525988189169666
9,4,5,2,0.40550616382834764
10,4,5,2,0.40550616382834764
11,4,5,2,0.32259181688792826
12,4,5,2,0.32259181688792826
13,4,5,2,0.32259181688792826
14,4,5,2,0.32259181688792826
15,4,5,2,0.32259181688792826
16,4,5,2,0.32259181688792826
17,4,5,2,0.32259181688792826
18,4,5,2,0.32259181688792826
19,4,5,2,0.32259181688792826
20,4,5,2,0.2576083875309416
0,5,5,3,0.6341571740301941
1,5,5,3,0.6341571740301941
2,5,5,3,0.6341571740301941
3,5,5,3,0.6341571740301941
4,5,5,3,0.7980934318399198
5,4,5,3,0.5206806655866558
6,4,5,3,0.5814267532794541
7,3,5,3,0.465139299689993
8,3,5,3,0.6942408874488745
9,3,5,3,0.6942408874488745
10,3,5,3,0.6942408874488745
11,3,5,3,0.6942408874488745
12,3,5,3,0.6942408874488745
13,3,5,3,0.6942408874488745
14,3,5,3,0.6942408874488745
15,3,5,3,0.6942408874488745
16,3,5,3,0.6942408874488745
17,3,5,3,0.6942408874488745
18,3,5,3,0.6143004392383656
19,3,5,3,0.6143004392383656
20,2,5,3,0.472981252969818
0,5,5,4,0.39664505629802954
1,4,5,4,0.24236532964251223
2,4,5,4,0.4440427753181534
3,4,5,4,0.4440427753181534
4,4,5,4,0.4440427753181534
5,4,5,4,0.4440427753181534
6,4,5,4,0.4440427753181534
7,4,5,4,0.4440427753181534
8,4,5,4,0.4440427753181534
9,4,5,4,0.4440427753181534
10,4,5,4,0.3569876293172734
11,4,5,4,0.3569876293172734
12,4,5,4,0.3569876293172734
13,4,5,4,0.3569876293172734
14,4,5,4,0.3569876293172734
15,4,5,4,0.3569876293172734
16,4,5,4,0.3569876293172734
17,4,5,4,0.3569876293172734
18,4,5,4,0.3569876293172734
19,4,5,4,0.21189085094350385
20,4,5,4,0.21189085094350385
0,5,5,5,0.6143125016938493
1,5,5,5,0.6203458949804693
2,5,5,5,0.6570460816281418
3,5,5,5,0.6570460816281418
4,5,5,5,0.6570460816281418
5,5,5,5,0.6570460816281418
6,5,5,5,0.6570460816281418
7,5,5,5,0.6570460816281418
8,5,5,5,0.6570460816281418
9,5,5,5,0.6570460816281418
10,5,5,5,0.6570460816281418
11,5,5,5,0.6570460816281418
12,4,5,5,0.6479890584877301
13,4,5,5,0.6479890584877301
14,4,5,5,0.6479890584877301
15,4,5,5,0.6526403500631113
16,4,5,5,0.6526403500631113
17,4,5,5,0.6526403500631113
18,4,5,5,0.6526403500631113
19,4,5,5,0.6526403500631113
20,4,5,5,0.6526403500631113
